2024-08-02 22:32:09,295 [main ] INFO  Constant - Copying default configuration to /dast/dast-output-1140569131/config.xml
2024-08-02 22:32:50,547 [main ] INFO  ExtensionLoader - Initializing ExtensionZest - Zest is a specialized scripting language, originally, from Mozilla specifically designed to be used in security tools
2024-08-02 22:32:51,061 [main ] INFO  ExtensionLoader - Initializing ExtensionDiff - ExtensionDiff
2024-08-02 22:32:51,062 [main ] INFO  ExtensionLoader - Initializing HTTP Panel Post Table View Extension - HTTP Panel Post Table View Extension
2024-08-02 22:32:51,063 [main ] INFO  ExtensionLoader - Initializing Encoder Addon - Adds support for scriptable encoders to ZAP.
2024-08-02 22:32:51,063 [main ] INFO  ExtensionLoader - Initializing Session Management Extension - Session Management Extension
2024-08-02 22:32:51,067 [main ] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management, Script-based Session Management]
2024-08-02 22:32:51,068 [main ] INFO  ExtensionLoader - Initializing HTTP Panel Form Table View Extension - HTTP Panel Form Table View Extension
2024-08-02 22:32:51,069 [main ] INFO  ExtensionLoader - Initializing WebSockets Support - Capture messages from WebSockets with the ability to set breakpoints.
2024-08-02 22:32:51,092 [main ] INFO  ExtensionLoader - Initializing SOAP/WSDL Support - Allows you to import a WSDL file containing operations which ZAP will access, adding them to the Sites tree.
2024-08-02 22:32:51,096 [main ] INFO  ExtensionLoader - Initializing Core UI Extension - Core UI related functionality.
2024-08-02 22:32:51,096 [main ] INFO  ExtensionLoader - Initializing Authorization Extension - Authorization Extension
2024-08-02 22:32:51,098 [main ] INFO  ExtensionLoader - Initializing Requester - Allows to manually edit and send messages.
2024-08-02 22:32:51,103 [main ] INFO  ExtensionLoader - Initializing AJAX Spider - AJAX Spider, uses Crawljax
2024-08-02 22:32:51,110 [main ] INFO  ExtensionLoader - Initializing WebDriver Provider - Provides WebDrivers to control several browsers using Selenium and includes HtmlUnit browser.
2024-08-02 22:32:51,157 [main ] INFO  ExtensionLoader - Initializing Refresh Sites Tree Extension - Adds menu item to refresh the Sites tree
2024-08-02 22:32:51,158 [main ] INFO  ExtensionLoader - Initializing Help Extension - ZAP User Guide
2024-08-02 22:32:51,159 [main ] INFO  ExtensionLoader - Initializing Call Home - Handles all of the calls to ZAP services
2024-08-02 22:32:51,160 [main ] INFO  ExtensionLoader - Initializing Network Extension - Provides core networking capabilities.
2024-08-02 22:32:51,205 [main ] INFO  ConnectionOptions - Unsafe SSL/TLS renegotiation disabled.
2024-08-02 22:32:51,207 [main ] INFO  ExtensionLoader - Initializing Extension Configuration Extension - Allows you to configure which extensions are loaded when ZAP starts
2024-08-02 22:32:51,208 [main ] INFO  ExtensionLoader - Initializing Combined HTTP Panels Extension - Combined HTTP Panels Extension
2024-08-02 22:32:51,208 [main ] INFO  ExtensionLoader - Initializing HTTP Panel Hex View Extension - HTTP Panel Hex View Extension
2024-08-02 22:32:51,209 [main ] INFO  ExtensionLoader - Initializing HTTP Panel Image View Extension - HTTP Panel Image View Extension
2024-08-02 22:32:51,210 [main ] INFO  ExtensionLoader - Initializing HTTP Panel Query Table View Extension - HTTP Panel Query Table View Extension
2024-08-02 22:32:51,210 [main ] INFO  ExtensionLoader - Initializing HTTP Panel Syntax Highlighter View Extension - HTTP Panel Syntax Highlighter View Extension
2024-08-02 22:32:51,211 [main ] INFO  ExtensionLoader - Initializing Keyboard Configuration Extension - Adds support for configurable keyboard shortcuts for all of the ZAP menus.
2024-08-02 22:32:51,211 [main ] INFO  ExtensionLoader - Initializing Scanner Rule Configuration Extension - Active and passive rule configuration
2024-08-02 22:32:51,214 [main ] INFO  ExtensionLoader - Initializing Statistics Extension - Statistics
2024-08-02 22:32:51,216 [main ] INFO  ExtensionStats - Start recording in memory stats
2024-08-02 22:32:51,219 [main ] INFO  ExtensionLoader - Initializing Custom Pages Extension - Custom Pages Definition
2024-08-02 22:32:51,220 [main ] INFO  ExtensionLoader - Initializing ExtensionOnlineMenu - The Online menu links
2024-08-02 22:32:51,220 [main ] INFO  ExtensionLoader - Initializing Authentication Helper - Authentication Helper
2024-08-02 22:32:51,225 [main ] INFO  ExtensionLoader - Initializing AJAX Spider Browser Based Authentication Support - Enables browser based authentication when performing an authenticated AJAX Spider scan.
2024-08-02 22:32:51,226 [main ] INFO  ExtensionLoader - Initializing Active Scan Rules - Release status active scan rules
2024-08-02 22:32:51,227 [main ] INFO  ExtensionLoader - Initializing SOAP Automation - SOAP Automation Framework Integration
2024-08-02 22:32:51,230 [main ] INFO  ExtensionLoader - Initializing SOAP Spider - SOAP Spider Integration
2024-08-02 22:32:51,231 [main ] INFO  ExtensionLoader - Initializing Import/Export - Import and Export functionality supporting multiple formats.
2024-08-02 22:32:51,232 [main ] INFO  ExtensionLoader - Initializing Import/Export Automation - Import/Export Automation Framework Integration
2024-08-02 22:32:51,235 [main ] INFO  ExtensionLoader - Initializing Ajax Spider Automation - Ajax Spider Automation Framework Integration
2024-08-02 22:32:51,243 [main ] INFO  ExtensionLoader - Initializing ExtensionDomXSS - DOM XSS Active Scan Rule
2024-08-02 22:32:51,326 [main ] INFO  ExtensionLoader - Initializing ExtensionGraphQl - Allows you to inspect and attack GraphQL endpoints.
2024-08-02 22:32:51,331 [main ] INFO  ExtensionLoader - Initializing GraphQL Automation - GraphQL Automation Framework Integration
2024-08-02 22:32:51,333 [main ] INFO  ExtensionLoader - Initializing GraphQL Spider - GraphQL Spider Integration
2024-08-02 22:32:51,335 [main ] INFO  ExtensionLoader - Initializing ExtensionTipsAndTricks - Tips and Tricks
2024-08-02 22:32:51,336 [main ] INFO  ExtensionLoader - Initializing Advance Fuzzer - Provides the foundation for concrete message types (for example, HTTP, WebSockets) expose fuzzer implementations.
2024-08-02 22:32:51,338 [main ] INFO  ExtensionLoader - Initializing HTTP Fuzzer - Allows to fuzz HTTP messages.
2024-08-02 22:32:51,339 [main ] INFO  ExtensionLoader - Initializing Spider Extension - Spider used for automatically finding URIs on a site.
2024-08-02 22:32:51,360 [main ] INFO  ExtensionLoader - Initializing Spider Automation - Spider Automation Integration
2024-08-02 22:32:51,365 [main ] INFO  ExtensionLoader - Initializing Out-of-band Application Security Testing - Adds Out-of-band Application Security Testing functionality.
2024-08-02 22:32:51,370 [main ] INFO  ExtensionLoader - Initializing OAST Scripts - Adds OAST scripts.
2024-08-02 22:32:51,371 [main ] INFO  ExtensionLoader - Initializing Scripts Automation Framework Integration - Scripts Automation
2024-08-02 22:32:51,377 [main ] INFO  ExtensionLoader - Initializing ExtensionAlertFilters - Context alert rules filter
2024-08-02 22:32:51,380 [main ] INFO  ExtensionLoader - Initializing Alert Filters Automation - Alert Filters Automation Framework Integration
2024-08-02 22:32:51,382 [main ] INFO  ExtensionLoader - Initializing Postman Import - Allows you to spider and import Postman collections
2024-08-02 22:32:51,383 [main ] INFO  ExtensionLoader - Initializing Postman Automation - Postman Automation Framework Integration
2024-08-02 22:32:51,386 [main ] INFO  ExtensionLoader - Initializing Common Library - A library of shared functionality
2024-08-02 22:32:51,388 [main ] INFO  ExtensionLoader - Initializing Common Library Form Handler - Common Library Form Handler Integration
2024-08-02 22:32:51,389 [main ] INFO  ExtensionLoader - Initializing OpenAPI Import - Allows you to spider and import OpenAPI (Swagger) definitions 
2024-08-02 22:32:51,391 [main ] INFO  ExtensionLoader - Initializing OpenAPI Automation - OpenAPI Automation Framework Integration
2024-08-02 22:32:51,393 [main ] INFO  ExtensionLoader - Initializing OpenAPI Spider - OpenAPI Spider Integration
2024-08-02 22:32:51,411 [main ] INFO  ExtensionLoader - Initializing Report Generator - Templated and themed report generation functionality
2024-08-02 22:32:51,417 [main ] INFO  ExtensionLoader - Initializing Report Generation Automation Integration - Report Generation Automation Integration
2024-08-02 22:32:51,423 [main ] INFO  ExtensionLoader - Initializing Automation Framework - Provides functionality to simplify using ZAP in an automated manner
2024-08-02 22:32:51,425 [main ] INFO  ExtensionLoader - Initializing GraalVM JavaScript Engine Extension - Provides the GraalVM JavaScript engine for ZAP scripting.
2024-08-02 22:32:53,075 [main ] INFO  ExtensionLoader - Initializing Passive Scan Rules - Release status passive scan rules
2024-08-02 22:32:53,076 [main ] INFO  ExtensionLoader - Initializing ExtensionFormHandler - This extension allows a user to change the default values used for generated content (e.g. spiders, importers).
2024-08-02 22:32:53,080 [main ] INFO  ExtensionLoader - Initializing ExtensionHUD - Heads Up Display
2024-08-02 22:32:53,826 [main ] INFO  ExtensionLoader - Initializing ExtensionHUDlaunch - ExtensionHUDlaunch
2024-08-02 22:32:53,828 [main ] INFO  ExtensionLoader - Initializing Retest - Facilitates the verification of presence/absence of certain alerts.
2024-08-02 22:32:53,829 [main ] INFO  ExtensionLoader - Initializing Match and Replace - Easy way to replace strings in requests and responses
2024-08-02 22:32:53,832 [main ] INFO  ExtensionLoader - Initializing Replacer Automation - Replacer Automation Framework Integration
2024-08-02 22:32:53,834 [main ] INFO  ExtensionLoader - Initializing ExtensionGettingStarted - The ZAP Getting Started Guide
2024-08-02 22:32:53,835 [main ] INFO  ExtensionLoader - Initializing WebSocket Fuzzer - Allows to fuzz WebSocket messages.
2024-08-02 22:32:53,836 [main ] INFO  ExtensionLoader - Initializing WebSocket Message Editor - Provides the WebSocket Message Editor dialogues.
2024-08-02 22:32:53,836 [main ] INFO  ExtensionLoader - Initializing Quick Start panel  - Adds the Quick Start panel for scanning and exploring applications
2024-08-02 22:32:53,838 [main ] INFO  ExtensionLoader - Initializing Quick Start Ajax Spider integration - Add the option to use the Ajax Spider in the Quick Start scan
2024-08-02 22:32:53,839 [main ] INFO  ExtensionLoader - Initializing Quick Start HUD Integration - HUD integration for the quick start panel
2024-08-02 22:32:53,839 [main ] INFO  ExtensionLoader - Initializing Quick Start Browser Launcher - Launch browsers preset proxying through ZAP
2024-08-02 22:32:53,840 [main ] INFO  ExtensionLoader - Initializing Quick Start Spider Integration - Adds the option to use the traditional Spider in the Quick Start scan.
2024-08-02 22:32:53,843 [main ] ERROR CommandLine - No check for updates for over 3 month - add-ons may well be out of date
2024-08-02 22:32:53,865 [main ] ERROR PluginFactory - Duplicate id 50000 org.zaproxy.zap.extension.scripts.scanrules.ScriptsActiveScanner org.zaproxy.zap.extension.ascan.ScriptsActiveScanner
2024-08-02 22:32:53,874 [main ] ERROR PluginFactory - Duplicate id 50000 org.zaproxy.zap.extension.scripts.scanrules.ScriptsActiveScanner org.zaproxy.zap.extension.ascan.ScriptsActiveScanner
2024-08-02 22:32:54,068 [main ] INFO  ExtensionPassiveScan - loaded passive scan rule: Script Passive Scan Rules
2024-08-02 22:32:55,423 [main ] INFO  VersionPrinter - Flyway Community Edition 9.20.0 by Redgate
2024-08-02 22:32:55,424 [main ] INFO  VersionPrinter - See release notes here: https://rd.gt/416ObMi
2024-08-02 22:32:55,424 [main ] INFO  VersionPrinter - 
2024-08-02 22:32:55,443 [main ] INFO  BaseDatabaseType - Database: jdbc:hsqldb:file:/dast/dast-output-1140569131/db/permanent (HSQL Database Engine 2.7)
2024-08-02 22:32:55,452 [main ] WARN  Database - Flyway upgrade recommended: HSQLDB 2.7 is newer than this version of Flyway and support has not been tested. The latest supported version of HSQLDB is 2.6.
2024-08-02 22:32:55,476 [main ] INFO  JdbcTableSchemaHistory - Schema history table "PUBLIC"."flyway_schema_history" does not exist yet
2024-08-02 22:32:55,481 [main ] INFO  DbValidate - Successfully validated 1 migration (execution time 00:00.017s)
2024-08-02 22:32:55,489 [main ] INFO  JdbcTableSchemaHistory - Creating Schema History table "PUBLIC"."flyway_schema_history" ...
2024-08-02 22:32:55,526 [main ] INFO  DbMigrate - Current version of schema "PUBLIC": << Empty Schema >>
2024-08-02 22:32:55,534 [main ] INFO  DbMigrate - Migrating schema "PUBLIC" to version "1 - Create table boast"
2024-08-02 22:32:55,564 [main ] INFO  DbMigrate - Successfully applied 1 migration to schema "PUBLIC", now at version v1 (execution time 00:00.004s)
2024-08-02 22:32:55,580 [main ] INFO  CallbackService - Started callback service on 0.0.0.0:34655
2024-08-02 22:32:55,604 [main ] INFO  ExtensionQuickStart - Shh! No check-for-news - silent mode enabled
2024-08-02 22:32:55,608 [main ] INFO  ExtensionNetwork - Creating new root CA certificate.
2024-08-02 22:32:56,876 [main ] INFO  ExtensionNetwork - New root CA certificate created.
2024-08-02 22:32:56,913 [main ] INFO  ExtensionCallHome - Shh! Silent mode or telemetry turned off
2024-08-02 22:32:57,069 [main ] INFO  CommandLine - Job authentication set method = form
2024-08-02 22:32:57,070 [main ] INFO  CommandLine - Job authentication set parameters = {loginRequestBody=username={%txtfLogin%}&password={%txtfPwd%}, loginPageUrl=http://172.16.132.36:38080/SAC/, loginRequestUrl=http://172.16.132.36:38080/SAC/}
2024-08-02 22:32:57,071 [main ] INFO  CommandLine - Job verification set method = response
2024-08-02 22:32:57,073 [main ] INFO  CommandLine - Job verification set pollFrequency = 60
2024-08-02 22:32:57,075 [main ] INFO  CommandLine - Job verification set pollPostData = 
2024-08-02 22:32:57,076 [main ] INFO  CommandLine - Job verification set pollUnits = requests
2024-08-02 22:32:57,079 [main ] INFO  CommandLine - Job verification set pollUrl = 
2024-08-02 22:32:57,083 [main ] INFO  CommandLine - Job sessionManagement set method = cookie
2024-08-02 22:32:57,084 [main ] INFO  CommandLine - Job sessionManagement set parameters = {}
2024-08-02 22:32:57,095 [main ] INFO  CommandLine - Job users set credentials = {password=12345678, username=pruebasQA}
2024-08-02 22:32:57,097 [main ] INFO  CommandLine - Job users set name = user
2024-08-02 22:32:57,098 [main ] INFO  CommandLine - Job passiveScan-config set disableAllRules = false
2024-08-02 22:32:57,099 [main ] INFO  CommandLine - Job passiveScan-config set enableTags = false
2024-08-02 22:32:57,099 [main ] INFO  CommandLine - Job passiveScan-config set scanOnlyInScope = true
2024-08-02 22:32:57,101 [main ] INFO  CommandLine - Job spider set context = Default Context
2024-08-02 22:32:57,103 [main ] INFO  CommandLine - Job spider set maxChildren = 1
2024-08-02 22:32:57,104 [main ] INFO  CommandLine - Job spider set maxDepth = 10
2024-08-02 22:32:57,105 [main ] INFO  CommandLine - Job spider set maxDuration = 60
2024-08-02 22:32:57,106 [main ] INFO  CommandLine - Job spider set url = http://172.16.132.36:38080/SAC/
2024-08-02 22:32:57,107 [main ] INFO  CommandLine - Job spider set user = user
2024-08-02 22:32:57,110 [main ] INFO  CommandLine - Job spiderAjax set inScopeOnly = true
2024-08-02 22:32:57,111 [main ] INFO  CommandLine - Job spiderAjax set maxCrawlDepth = 10
2024-08-02 22:32:57,112 [main ] INFO  CommandLine - Job spiderAjax set maxDuration = 60
2024-08-02 22:32:57,113 [main ] INFO  CommandLine - Job spiderAjax set numberOfBrowsers = 16
2024-08-02 22:32:57,135 [main ] INFO  CommandLine - Job report set reportDescription = 
2024-08-02 22:32:57,136 [main ] INFO  CommandLine - Job report set reportDir = /dast/dast-output-1140569131
2024-08-02 22:32:57,136 [main ] INFO  CommandLine - Job report set reportFile = ZAP-Report
2024-08-02 22:32:57,137 [main ] INFO  CommandLine - Job report set reportTitle = ZAP Scanning Report
2024-08-02 22:32:57,137 [main ] INFO  CommandLine - Job report set template = traditional-json-plus
2024-08-02 22:32:57,520 [main ] INFO  CommandLine - Job passiveScan-config started
2024-08-02 22:32:57,529 [main ] INFO  CommandLine - Job passiveScan-config finished, time taken: 00:00:00
2024-08-02 22:32:57,535 [main ] INFO  CommandLine - Job spider started
2024-08-02 22:32:57,538 [main ] INFO  CommandLine - Job spider requesting URL http://172.16.132.36:38080/SAC/
